"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"72","민방위급수시설","11_46_01_P","3280000","3280000-E199700003","19970824","","01","영업/정상","18","사용중","","","","","","358","","부산광역시 영도구 봉래동5가 169번지 25호","부산광역시 영도구 봉래길 134 (시영아파트)","49032","봉래시영아파트","20220221154415","U","2022-02-23 02:40:00.0","","387154.898777482","178890.608648895","부산광역시 영도구 봉래동5가 169번지 25호","정부지원시설","봉래시영아파트","",
"73","민방위급수시설","11_46_01_P","3280000","3280000-E199500010","19950429","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 영도구 봉래동4가 300번지","부산광역시 영도구 봉래길 94 (봉래동4가, 영도유림아파트)","49065","유림아파트","20220221154521","U","2022-02-23 02:40:00.0","","386927.632382556","178735.873116196","부산광역시 영도구 봉래동4가 300번지","민간시설","유림아파트","",
"74","민방위급수시설","11_46_01_P","3280000","3280000-E200900001","20090904","","01","영업/정상","18","사용중","","","","","","130","","부산광역시 영도구 동삼동 516번지 1호","부산광역시 영도구 함지로79번길 6 (동삼동, 영도어울림문화공원)","49114","문화예술회관1","20220221153839","U","2022-02-23 02:40:00.0","","388368.918455131","177053.822821527","부산광역시 영도구 동삼동 516번지 1호","자치단체자체시설","문화예술회관1","",
"75","민방위급수시설","11_46_01_P","3280000","3280000-E200900002","20090924","","01","영업/정상","18","사용중","","","","","","320","","부산광역시 영도구 동삼동 516번지 1호","부산광역시 영도구 함지로79번길 6 (동삼동, 영도어울림문화공원)","49114","문화예술회관2","20220221153853","U","2022-02-23 02:40:00.0","","388368.918455131","177053.822821527","부산광역시 영도구 동삼동 516번지 1호","자치단체자체시설","문화예술회관2","",
"76","민방위급수시설","11_46_01_P","3280000","3280000-E199200004","19921130","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 영도구 동삼동 510번지","부산광역시 영도구 함지로79번길 40 (동삼동, 동삼2지구영구임대아파트)","49114","도개공영구임대아파트","20220120091214","U","2022-01-22 02:40:00.0","","388224.474282982","177247.025286488","부산광역시 영도구 동삼동 510번지","민간시설","도개공영구임대아파트","",
"77","민방위급수시설","11_46_01_P","3280000","3280000-E199200005","19921231","","01","영업/정상","18","사용중","","","","","","20","","부산광역시 영도구 동삼동 402번지 4호","부산광역시 영도구 절영로 551 (동삼동, 삼창파크타운)","49108","삼창파크타운","20220221153808","U","2022-02-23 02:40:00.0","","388985.086543227","177027.293407227","부산광역시 영도구 동삼동 402번지 4호","민간시설","삼창파크타운","",
"78","민방위급수시설","11_46_01_P","3280000","3280000-E199400003","19940331","","01","영업/정상","18","사용중","","","","","","95","","부산광역시 영도구 동삼동 523번지 1호","부산광역시 영도구 함지로79번길 9 (동삼동, 태종대중학교)","49113","태종대중학교","20211111161035","U","2021-11-13 02:40:00.0","","388220.394734553","176875.845042475","부산광역시 영도구 동삼동 523번지 1호","공공시설","태종대중학교","",
"79","민방위급수시설","11_46_01_P","3280000","3280000-E199600004","19960610","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 영도구 청학동 489번지 25호","부산광역시 영도구 와치로 112-5 (청학동)","49087","제일택시","20220221152907","U","2022-02-23 02:40:00.0","","387990.036024018","178044.66291665","부산광역시 영도구 청학동 489번지 25호","공공시설","제일택시","",
"80","민방위급수시설","11_46_01_P","3280000","3280000-E199600005","19961231","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 영도구 청학동 85번지","부산광역시 영도구 조내기로 33 (청학동, 일신마리나타운)","49086","일신마리나아파트","20220221153221","U","2022-02-23 02:40:00.0","","388149.688337776","178358.857294447","부산광역시 영도구 청학동 85번지","민간시설","일신마리나아파트","",
"81","민방위급수시설","11_46_01_P","3280000","3280000-E199600009","19960228","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 영도구 동삼동 787번지 7호","부산광역시 영도구 본산로 26 (동삼동, 경동그린빌라)","49124","경동빌라","20220221153921","U","2022-02-23 02:40:00.0","","389533.267765065","176283.541083035","부산광역시 영도구 동삼동 787번지 7호","민간시설","경동빌라","",
"82","민방위급수시설","11_46_01_P","3280000","3280000-E200200005","20020814","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 영도구 동삼동 149번지 4호","부산광역시 영도구 절영로 319 (동삼동, 부산영도관광사격장)","49113","청소년수련관","20220221154054","U","2022-02-23 02:40:00.0","","387442.657724682","177245.511677311","부산광역시 영도구 동삼동 149번지 4호","공공시설","청소년수련관","",
"83","민방위급수시설","11_46_01_P","3280000","3280000-E199300002","19931130","","01","영업/정상","18","사용중","","","","","","51","","부산광역시 영도구 동삼동 962번지","부산광역시 영도구 태종로802번길 38 (태종대초등학교)","49126","태종대초등학교","20220221153937","U","2022-02-23 02:40:00.0","","389562.746115211","176050.936009845","부산광역시 영도구 동삼동 962번지","자치단체자체시설","태종대초등학교","",
"84","민방위급수시설","11_46_01_P","3280000","3280000-E199400001","19940331","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 영도구 동삼동 510번지 5호","부산광역시 영도구 중리로 64 (동삼동, 영도중학교)","49106","영도제일중학교","20220221154343","U","2022-02-23 02:40:00.0","","388623.548214116","177295.486352759","부산광역시 영도구 동삼동 510번지 5호","공공시설","영도제일중학교","",
"85","민방위급수시설","11_46_01_P","3280000","3280000-E199500002","19950411","","01","영업/정상","18","사용중","","","","","","105","","부산광역시 영도구 동삼동 1123번지 11호","부산광역시 영도구 상리로 38 (동삼동, 상리초등학교)","49092","상리초등학교","20220221154139","U","2022-02-23 02:40:00.0","","388511.431175864","178063.355110068","부산광역시 영도구 동삼동 1123번지 11호","자치단체자체시설","상리초등학교","",
"86","민방위급수시설","11_46_01_P","3280000","3280000-E199500004","19950501","","01","영업/정상","18","사용중","","","","","","205","","부산광역시 영도구 청학동 77번지 3호","부산광역시 영도구 일산봉로 35-7 (청학동, 일삼봉경노당)","49086","일산봉노인정","20220221153201","U","2022-02-23 02:40:00.0","","388232.449942519","178134.897769295","부산광역시 영도구 청학동 77번지 3호","자치단체자체시설","일산봉노인정","",
"87","민방위급수시설","11_46_01_P","3280000","3280000-E198700001","19871231","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 영도구 동삼동 226번지 118호","부산광역시 영도구 와치로 131 (광명고등학교)","49094","광명고등학교","20220221154124","U","2022-02-23 02:40:00.0","","388201.483097685","177938.339307842","부산광역시 영도구 동삼동 226번지 118호","공공시설","광명고등학교","",
"88","민방위급수시설","11_46_01_P","3290000","3290000-E201900007","20190416","","01","영업/정상","18","사용중","","","","","","88","","부산광역시 부산진구 양정동 31번지 2호","부산광역시 부산진구 양정로 48 (양정동, 부산진여자고등학교)","","부산진여자고등학교","20211115151935","U","2021-11-17 02:40:00.0","","389205.253908287","187850.631651106","부산광역시 부산진구 양정동 31번지 2호","공공시설","부산진여자고등학교","",
"89","민방위급수시설","11_46_01_P","3290000","3290000-E201900014","20190517","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 부산진구 가야동 361번지 85호","부산광역시 부산진구 엄광로238번길 5 (가야동, 가야삼정그린코아)","47338","삼정그린코아","20200324113035","U","2020-03-26 02:40:00.0","","385712.886807814","185484.547882358","부산광역시 부산진구 가야동 361번지 85호","민간시설","삼정그린코아","",
"90","민방위급수시설","11_46_01_P","3290000","3290000-E201900001","20190416","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 부산진구 부전동 39번지 1호","부산광역시 부산진구 부전로 193-1 (부전동)","47248","수정탕","20200324112609","U","2020-03-26 02:40:00.0","","387767.420859425","186950.054402186","부산광역시 부산진구 부전동 39번지 1호","민간시설","수정탕","",
"91","민방위급수시설","11_46_01_P","3290000","3290000-E201900010","20190416","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 부산진구 당감동 67번지 3호","부산광역시 부산진구 가야대로703번길 39 (당감동)","47262","미성탕","20200324112910","U","2020-03-26 02:40:00.0","","386579.951561541","186327.798882883","부산광역시 부산진구 당감동 67번지 3호","민간시설","미성탕","",
"92","민방위급수시설","11_46_01_P","3290000","3290000-E201900003","20190417","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 부산진구 초읍동 271번지 20호","부산광역시 부산진구 새싹로 201 (초읍동)","47108","성지대중탕","20200324112651","U","2020-03-26 02:40:00.0","","386580.580006571","188024.074943643","부산광역시 부산진구 초읍동 271번지 20호","민간시설","성지대중탕","",
"93","민방위급수시설","11_46_01_P","3290000","3290000-E201900004","20190416","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 부산진구 양정동 389번지 7호","부산광역시 부산진구 중앙대로909번길 25 (양정동)","47213","양정사우나","20200324112710","U","2020-03-26 02:40:00.0","","388444.133183637","187873.588175205","부산광역시 부산진구 양정동 389번지 7호","민간시설","양정사우나","",
"94","민방위급수시설","11_46_01_P","3290000","3290000-E201900005","20190416","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 부산진구 가야동 657번지 50호","부산광역시 부산진구 엄광로 70 (가야동, 가야동원아파트)","47389","가야동원아파트","20220203134610","U","2022-02-05 02:40:00.0","","384455.167390853","185088.230301888","부산광역시 부산진구 가야동 657번지 50호","민간시설","가야동원아파트","",
