"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"1658","민방위대피시설","11_46_02_P","3280000","3280000-S198500001","19980202","20180307","04","취소/말소/만료/정지/중지","19","사용중지","20180307","","","","","99","","부산광역시 영도구 남항동3가 32번지 2호","부산광역시 영도구 남항남로9번길 32 (남항동3가)","606033","신한아파트","20180309132701","I","2018-08-31 23:59:59.0","","385665.824834344","178325.32397439","부산광역시 영도구 남항동3가 32번지 2호","공공시설","신한아파트","20180307",
"1659","민방위대피시설","11_46_02_P","3280000","3280000-S200600006","20060620","20161107","04","취소/말소/만료/정지/중지","19","사용중지","20161107","","","","","142","","부산광역시 영도구 남항동1가 116번지","부산광역시 영도구 절영로 43 (남항동1가)","606801","남항동드림팰리스","20161107151659","I","2018-08-31 23:59:59.0","","385879.928021783","178715.41624387","부산광역시 영도구 남항동1가 116번지","공공시설","남항동드림팰리스","20161107",
"1660","민방위대피시설","11_46_02_P","3280000","3280000-S198100002","19810901","20161223","04","취소/말소/만료/정지/중지","19","사용중지","20161223","","","","","99","","부산광역시 영도구 봉래동4가 114번지 1호","부산광역시 영도구 태종로 168 (봉래동4가)","49057","라라노래연습장(구롯데오락실)","20170321141119","I","2018-08-31 23:59:59.0","","386577.873926007","179109.955528461","부산광역시 영도구 봉래동4가 114번지 1호","공공시설","라라노래연습장(구롯데오락실)","20161223",
"1661","민방위대피시설","11_46_02_P","3280000","3280000-S198100003","19980302","20180307","04","취소/말소/만료/정지/중지","19","사용중지","20180307","","","","","145","","부산광역시 영도구 신선동2가 177번지 7호","부산광역시 영도구 중복길 306, 가동 (신선동2가, 샛별아파트)","49075","샛별아파트","20180307141906","I","2018-08-31 23:59:59.0","","386627.520494055","178097.18193573","부산광역시 영도구 신선동2가 177번지 7호","공공시설","샛별아파트","20180307",
"1662","민방위대피시설","11_46_02_P","3280000","3280000-S198200003","19980210","20180307","04","취소/말소/만료/정지/중지","19","사용중지","20180307","","","","","99","","부산광역시 영도구 영선동3가 53번지","부산광역시 영도구 절영로102번길 16 (영선동3가, 무궁화아파트)","49047","무궁화아파트","20180307171410","I","2018-08-31 23:59:59.0","","385950.852663969","178179.398155569","부산광역시 영도구 영선동3가 53번지","공공시설","무궁화아파트","20180307",
"1663","민방위대피시설","11_46_02_P","3280000","3280000-S197000001","19701231","20160923","04","취소/말소/만료/정지/중지","19","사용중지","20160923","","","","","126","","부산광역시 영도구 대교동1가 131번지","부산광역시 영도구 남항서로 138 (대교동1가)","606011","기업은행","20160927115842","I","2018-08-31 23:59:59.0","","385810.146495329","178929.060558489","부산광역시 영도구 대교동1가 131번지","공공시설","기업은행","20160923",
"1664","민방위대피시설","11_46_02_P","3280000","3280000-S198400003","19841231","20151014","04","취소/말소/만료/정지/중지","19","사용중지","20151014","","","","","330","","부산광역시 영도구 남항동3가 100번지","부산광역시 영도구  절영로94번길  14","","남항화랑","20160114100444","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 남항동3가 100번지","공공시설","남항화랑","20151014",
"1665","민방위대피시설","11_46_02_P","3280000","3280000-S198600005","19861003","20161221","04","취소/말소/만료/정지/중지","19","사용중지","20161221","","","","","340","","부산광역시 영도구 봉래동3가 100번지 1호","부산광역시 영도구 대교로2번길 7 (봉래동3가)","49005","봉래탕","20161220133521","I","2018-08-31 23:59:59.0","","386389.897613775","179062.530868645","부산광역시 영도구 봉래동3가 100번지 1호","공공시설","봉래탕","20161221",
"1666","민방위대피시설","11_46_02_P","3280000","3280000-S198400004","19841231","20040120","04","취소/말소/만료/정지/중지","19","사용중지","20040120","","","","","1781.83","","부산광역시 영도구 봉래동3가  33","","","해동병원(본관)","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 봉래동3가  33","공공시설","해동병원(본관)","20040120",
"1667","민방위대피시설","11_46_02_P","3280000","3280000-S200300010","20031011","20160822","04","취소/말소/만료/정지/중지","19","사용중지","20160822","","","","","155","","부산광역시 영도구 청학동  2번지  0   호","부산광역시 영도구 해양로 114 (청학동)","606822","창고시설A동(대성엔지니어링)","20161019095408","I","2018-08-31 23:59:59.0","","388399.192590108","179222.710502922","부산광역시 영도구 청학동  2번지  0   호","공공시설","창고시설A동(대성엔지니어링)","20160822",
"1668","민방위대피시설","11_46_02_P","3280000","3280000-S199200006","19921231","20151130","04","취소/말소/만료/정지/중지","19","사용중지","20151130","","","","","132","","부산광역시 영도구 청학동  489번지  19  호","부산광역시 영도구 와치로 108-9 (청학동)","606819","영포택시","20151215144837","I","2018-08-31 23:59:59.0","","387949.989929448","178085.391033632","부산광역시 영도구 청학동  489번지  19  호","공공시설","영포택시","20151130",
"1669","민방위대피시설","11_46_02_P","3280000","3280000-S199100006","19911231","20060620","04","취소/말소/만료/정지/중지","19","사용중지","20060620","","","","","132.23","","부산광역시 영도구 청학동  102","","","제주흑돼지","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 청학동  102","공공시설","제주흑돼지","20060620",
"1670","민방위대피시설","11_46_02_P","3280000","3280000-S199200007","19921231","20151130","04","취소/말소/만료/정지/중지","19","사용중지","20151130","","","","","132","","부산광역시 영도구 청학동 489번지 25호","부산광역시 영도구  와치로  112-5","","제일택시","20151215144801","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 청학동 489번지 25호","공공시설","제일택시","20151130",
"1671","민방위대피시설","11_46_02_P","3280000","3280000-S199400007","19941231","20060620","04","취소/말소/만료/정지/중지","19","사용중지","20060620","","","","","165.29","","부산광역시 영도구 청학동  105","","","동구빌딩","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 청학동  105","공공시설","동구빌딩","20060620",
"1672","민방위대피시설","11_46_02_P","3280000","3280000-S199200008","19921231","20151130","04","취소/말소/만료/정지/중지","19","사용중지","20151130","","","","","142","","부산광역시 영도구 청학동 214번지 42호","부산광역시 영도구  태종로  334","","김영철내과의원","20151215144928","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 청학동 214번지 42호","공공시설","김영철내과의원","20151130",
"1673","민방위대피시설","11_46_02_P","3280000","3280000-S199000009","19900116","20160205","04","취소/말소/만료/정지/중지","19","사용중지","20160205","","","","","149","","부산광역시 영도구 동삼동 770번지 15호","부산광역시 영도구  태종로  761","","아란치여관","20160304135955","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 동삼동 770번지 15호","공공시설","아란치여관","20160205",
"1674","민방위대피시설","11_46_02_P","3280000","3280000-S199800011","19980829","20060620","04","취소/말소/만료/정지/중지","19","사용중지","20060620","","","","","522.32","","부산광역시 영도구 봉래동2가  151-1","","","아람유통","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 봉래동2가  151-1","공공시설","아람유통","20060620",
"1675","민방위대피시설","11_46_02_P","3280000","3280000-S200600016","20060620","20061231","04","취소/말소/만료/정지/중지","19","사용중지","20061231","","","","","7127.3","","부산광역시 영도구 동삼동  349번지 3   호","","","한나타워","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 동삼동  349번지 3   호","공공시설","한나타워","20061231",
"1676","민방위대피시설","11_46_02_P","3280000","3280000-S200800002","20081215","20090508","04","취소/말소/만료/정지/중지","19","사용중지","20090508","","","","","375","","부산광역시 영도구 영선동3가 34번지 1호","","","동명상가가","20131213194557","I","2018-08-31 23:59:59.0","","","","부산광역시 영도구 영선동3가 34번지 1호","공공시설","동명상가가","20090508",
"1677","민방위대피시설","11_46_02_P","3280000","3280000-S198400007","19841002","20160205","04","취소/말소/만료/정지/중지","19","사용중지","20160205","","","","","158","","부산광역시 영도구 동삼동 979번지 8호","부산광역시 영도구 태종로 802 (동삼동)","606804","태종파크텔","20160304135921","I","2018-08-31 23:59:59.0","","389734.731951885","175964.771911176","부산광역시 영도구 동삼동 979번지 8호","공공시설","태종파크텔","20160205",
"1678","민방위대피시설","11_46_02_P","3280000","3280000-S197900001","19791231","20161025","04","취소/말소/만료/정지/중지","19","사용중지","20161025","","","","","1584","","부산광역시 영도구 남항동3가 141번지 113호","부산광역시 영도구 남항남로 52 (남항동3가)","606033","현대아파트","20161025142900","I","2018-08-31 23:59:59.0","","385908.713971953","177961.709754902","부산광역시 영도구 남항동3가 141번지 113호","공공시설","현대아파트","20161025",
"1679","민방위대피시설","11_46_02_P","3280000","3280000-S198200002","19820901","20161223","04","취소/말소/만료/정지/중지","19","사용중지","20161223","","","","","99","","부산광역시 영도구 봉래동4가 96번지","부산광역시 영도구 태종로 170-1 (봉래동4가)","49057","파란꽃집(푸른화원)","20170321141047","I","2018-08-31 23:59:59.0","","386603.456173275","179114.023071291","부산광역시 영도구 봉래동4가 96번지","공공시설","파란꽃집(푸른화원)","20161223",
"1680","민방위대피시설","11_46_02_P","3280000","3280000-S198900001","19891230","20150312","04","취소/말소/만료/정지/중지","19","사용중지","20150312","","","","","152","","부산광역시 영도구 남항동2가 65번지","부산광역시 영도구 절영로 68, 65동 (남항동2가)","606802","남항동새마을금고","20150312193527","I","2018-08-31 23:59:59.0","","385832.576014722","178499.430024167","부산광역시 영도구 남항동2가 65번지","공공시설","남항동새마을금고","20150312",
